t_us,bmp_T,bmp_P,bmp_alt,bmp_alt_rel,ax,ay,az,gx,gy,gz,lis_ax,lis_ay,lis_az,g_bx,g_by,g_bz,a_vertical,kf_h,kf_v,P00,P01,P10,P11,gps_x,gps_y,gps_z,gps_vx,gps_vy,gps_vz
360000,20.0202627781213,101319.711911884,-0.633877777835725,-0.628228088900121,0.237735100418896,-0.0107385603866359,0.170324706581281,0.0391759787103505,0.0122568879330326,-0.00271650903578577,0.298821520223313,0.0273251248627778,0.185909560494037,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,9.9703284742912,-0.263045126518259,0.699003439914735,0.00109181103036573,0.004395290155483,0.004395290155483,0.0244154424925894,NaN,NaN,NaN,NaN,NaN,NaN
380000,20.0176830442722,101327.447607321,-0.598635813223723,-0.592986124288119,0.125288907761935,0.168866125273357,0.456708085462268,0.0425345196002933,0.0162471391923611,0.028804469946262,0.243515305761845,-0.0460658617565431,0.519672386783303,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.2567138248013,-0.310262136955591,0.662331469358685,0.00104386500160372,0.0039908201735762,0.0039908201735762,0.0210032929847254,NaN,NaN,NaN,NaN,NaN,NaN
400000,20.0035279326113,101321.727537234,-0.431151462328551,-0.425501773392947,-0.0714594215002165,0.0456600919718926,0.498200833234071,-0.000106872555524728,0.00248900636686968,0.0356895118236531,0.402851400142324,-0.0106848677234941,0.176110181065321,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.2982006131867,-0.317812092041393,0.7851066747271,0.00099971762035777,0.00363862875611359,0.00363862875611359,0.0181935940049663,2.35628131443251,1.7507719826248,0.769768689718149,2.01167303301334,-0.982271532588636,-3.7682125497554
420000,19.9896823206056,101314.745161417,-0.80130224982247,-0.795652560886867,0.140053223650259,-0.0848278271468648,0.364054496945198,0.051800074938169,-0.0126729259546014,0.00265580142719879,0.266739474990514,0.0828737904196951,0.594771867950446,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.1640550279761,-0.383307353525847,0.699348115459742,0.000958975089106327,0.00333030334670882,0.00333030334670882,0.0158602590993802,NaN,NaN,NaN,NaN,NaN,NaN
440000,20.0383710640198,101322.720777364,-1.09223945255189,-1.08658976361628,0.0536157100485363,0.0885187395472192,0.189706481775322,0.0113914003212101,0.00544641659323422,0.0129100826607256,0.435864105731938,-0.0016516147063015,0.36421168565523,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,9.98970928747259,-0.483373577699252,0.513810817864035,0.000921287440270162,0.00305900563849937,0.00305900563849938,0.0139072735932334,NaN,NaN,NaN,NaN,NaN,NaN
460000,19.9878795502067,101324.481705153,-0.660563597615978,-0.654913908680375,0.111577720799049,0.0712513090706297,0.370030667209477,0.0248303669872859,-0.00136068575688518,0.00391638690875436,0.132816042997336,-0.0324864052872647,0.417154207598061,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.1700340763676,-0.499601888797196,0.626440680544926,0.000886345061262814,0.00281914502786895,0.00281914502786895,0.0122607397184358,NaN,NaN,NaN,NaN,NaN,NaN
480000,20.0276311921272,101333.003065511,-0.923288249200774,-0.91763856026517,0.0262143128633927,0.0667336891015034,0.631408953352244,0.00259620876610262,-0.000629365738314037,0.00386701224581193,-0.103445437783132,-0.022601841319362,0.710206103590799,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.4314108294156,-0.549685630080617,0.637600561970686,0.00085387461136791,0.00260612409134181,0.00260612409134181,0.010863209929268,NaN,NaN,NaN,NaN,NaN,NaN
500000,19.9928966177017,101318.589365614,-1.094628360147,-1.08897867121139,0.250318662198609,-0.151227984439496,0.391525503257731,-0.0020060543736534,-0.00531427957708663,-0.00525532114750788,0.135270160607991,-0.284989031715475,0.427969613068097,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.1915264607682,-0.614818673769151,0.606975230913284,0.00082363489273916,0.00241613999706759,0.00241613999706759,0.00966960354769282,-0.130736168689232,1.70126545791497,-1.32640441951611,1.73674526890135,-0.780667980356486,-5.02283978816068
520000,19.9814564273016,101325.734400122,-1.62504394015877,-1.61939425122316,-0.135507961672846,0.109266634492529,0.380965935273536,0.00747957944320183,-0.00475617397874329,0.0092339224514568,-0.155646282516672,0.241243974558473,0.544986295705501,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.1809660060692,-0.742556804551581,0.409868629739315,0.000795412954059238,0.00224602910065775,0.00224602910065775,0.00864423153884632,NaN,NaN,NaN,NaN,NaN,NaN
540000,19.9960557690929,101327.190438335,-1.27430529210749,-1.26865560317189,0.140052467583079,-0.0221968328963218,0.569524822406617,0.0110503378155842,-0.0108100055919026,0.0213012082625316,0.16464436159762,-0.0205977356606309,0.257799695447201,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.3695267004729,-0.80452363706902,0.420639154234749,0.000769020548893922,0.00209314483301448,0.00209314483301448,0.00775860556413496,NaN,NaN,NaN,NaN,NaN,NaN
560000,19.9808046216518,101307.932259525,-1.60056620259102,-1.59491651365541,0.0437816729604203,-0.0926372139500688,0.718576036480456,0.00455502998753796,-0.0061958679166471,0.0374145317415892,0.0920197725532316,-0.180773801694613,0.290255044624061,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.5185747801026,-0.898404622095039,0.356757218381543,0.000744290986216249,0.00195526128575861,0.00195526128575861,0.00698980817170894,NaN,NaN,NaN,NaN,NaN,NaN
580000,20.021311936678,101328.231818244,-1.53045141489427,-1.52480172595867,0.117975576132618,-0.0830238614115308,0.709163154359047,-0.00538311411457706,-0.0280354388651362,-0.0272334936704252,0.155195910257316,0.0970206828756911,0.449209859508433,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.5091633527126,-0.969437472296734,0.363170593802262,0.000721076366593472,0.00183049669013457,0.00183049669013457,0.00631926869790631,NaN,NaN,NaN,NaN,NaN,NaN
600000,20.0002732266426,101317.332004725,-1.94633810396225,-1.94068841502665,0.178797798692455,-0.188839144864615,0.391159938688894,0.00701418540925829,0.00142060791650043,0.0115137291110989,-0.445519085118148,0.126695384417807,0.774228889809531,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.1911588842302,-1.08021405388416,0.272097757421829,0.000699245176285277,0.00171725235718668,0.00171725235718668,0.00573183546328367,-0.771434024779656,1.56676409541056,-4.10742909441084,2.16829188039416,-0.48184211304817,-4.8042969094151
620000,19.9793246995917,101322.389465185,-1.80432310035014,-1.79867341141453,0.0653760794302575,-0.186563589977866,0.720892341564349,0.0201388773035715,-0.0291087790253363,0.0109942457611353,-0.00492496526739522,0.26821922948798,0.51785590007523,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.5208894281533,-1.1589596114954,0.277280572008493,0.000678680202819936,0.00161416368971832,0.00161416368971832,0.00521506644028422,NaN,NaN,NaN,NaN,NaN,NaN
640000,20.0324673194695,101344.829565037,-1.63780096983606,-1.63215128090046,-0.00508455287092541,0.0562239585718381,0.670361684824721,-0.00637335221161419,-0.0266382000729893,-0.0135002894845267,0.0721396283360623,-0.139670395892457,0.514202937799389,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.4703628083679,-1.20683672681615,0.358685581678838,0.00065927673369458,0.00152006066642544,0.00152006066642544,0.00475868248925989,NaN,NaN,NaN,NaN,NaN,NaN
660000,19.9888753360515,101337.312608417,-1.65478628799544,-1.64913659905984,0.00334606082271549,-0.0418800808787336,0.681629607281576,-0.022402655624957,-0.0134158266253992,-0.0345202567268222,0.316824994096357,-0.373260078927488,0.783144849657346,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.4816287625138,-1.2482548978498,0.4549167106658,0.000640941001392118,0.00143393579677269,0.00143393579677269,0.00435414262152452,NaN,NaN,NaN,NaN,NaN,NaN
680000,20.001726842886,101331.616087167,-2.37025023482818,-2.36460054589258,-0.189195233993839,-0.262856202373417,0.974688848272609,-0.00634427174206395,0.000201537392432765,-0.0118946242688021,-0.0331850166215776,-0.057425384979459,0.929169429792167,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.7746800118594,-1.36014665436373,0.402843923877317,0.000623588841067795,0.00135491799892485,0.00135491799892485,0.00399431161973638,NaN,NaN,NaN,NaN,NaN,NaN
700000,20.0258100803026,101323.723302193,-2.06372094720093,-2.05807125826533,-0.029958419440948,0.0586414035728589,0.777343494119137,-0.0174514193956429,-0.0150733751252323,0.00386911015567292,0.0300052548728188,-0.426411140677167,1.13036714793404,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.5773442512361,-1.4252662845077,0.455378871217654,0.000607144531009995,0.00128225119823132,0.00128225119823132,0.00367319811237737,0.642705490978667,-0.00808615414425451,-2.09927462578811,1.96132725503405,-0.944976210184491,-7.24369754886161
720000,20.0120066951812,101318.138226007,-2.41715624130641,-2.41150655237081,0.10349668751904,-0.124717609901251,0.810647737132955,0.00838631666124542,-0.0261956458701621,-0.0140697730030518,0.136671930630306,0.116591924890398,0.884941367033975,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.6106467951239,-1.51737163536195,0.455297231558712,0.00059153978977663,0.0012152767073368,0.0012152767073368,0.00338574679764269,NaN,NaN,NaN,NaN,NaN,NaN
740000,19.9673334079042,101328.186831731,-2.60758995740189,-2.60194026846628,0.287118086289404,-0.0768499069450468,1.01659946282641,0.00306979536416307,-0.010360605700317,0.00836833158602259,0.0651355291904417,-0.244423437078558,0.810027984674986,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.8166026388686,-1.61678255591752,0.45027028776084,0.000576712907476058,0.00115341865110507,0.00115341865110507,0.00312767258294674,NaN,NaN,NaN,NaN,NaN,NaN
760000,20.0330576121755,101323.20152926,-2.70629071264162,-2.70064102370601,0.108987584095765,-0.130922854429926,1.06405831522554,-0.00502275264296011,-0.0150931639607483,-0.0326568597862922,-0.105539030412268,-0.201415953360893,1.23661955063701,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.8640573320118,-1.71349862773047,0.457332801378864,0.000562607991879036,0.00109617185523401,0.00109617185523401,0.00289532739100343,NaN,NaN,NaN,NaN,NaN,NaN
780000,20.0152414906901,101314.48265885,-2.65170826390629,-2.64605857497068,0.146258050694274,-0.223236412708778,1.13760248386488,-0.0159170321616386,0.0199689495483963,-0.0108084536749288,-0.0072691718676275,-0.145271112109024,0.939865047973737,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.9376001419556,-1.79294595895853,0.503656054392694,0.000549174312879071,0.00104309173794212,0.00104309173794212,0.00268559258930029,NaN,NaN,NaN,NaN,NaN,NaN
800000,19.9811511847029,101324.825625072,-3.15462414716585,-3.14897445823024,0.0443067295137488,0.0671601814957465,1.03060973754285,-0.00417903512668647,0.00483852223347554,-0.000960152219915714,-0.116397438260424,-0.137472172327748,1.24416077662575,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.8306119269485,-1.90923419856949,0.482130796418525,0.000536365731270186,0.000993785837823031,0.000993785837823031,0.002495791642455,-0.618739203724,-0.0558156811902883,-2.45639060172906,1.4382947426051,-0.996572516042392,-7.20020870734736
820000,19.9799209344398,101317.959517272,-3.41016950123541,-3.4045198122998,0.0935774000632296,-0.202277955143691,1.16024127872415,-0.00929112929004537,-0.0121602858499141,-0.0145761398511421,0.255916224971257,0.212217512738039,1.42803818078036,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.9602385015018,-2.03574319929599,0.451141278390831,0.000524140199913107,0.000947906684205105,0.000947906684205105,0.00232361881914727,NaN,NaN,NaN,NaN,NaN,NaN
840000,20.0425340083017,101333.869123783,-3.28778306341502,-3.28213337447942,-0.116415938617036,-0.0021698913507623,1.19358497641683,0.0147434114904216,-0.0223543272586511,0.0175630037961682,-0.321271651400091,-0.122366226390688,1.32289716184119,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.9935829711624,-2.13738940748211,0.471657082976822,0.000512459327150993,0.000905145773866887,0.000905145773866887,0.00216708071608162,NaN,NaN,NaN,NaN,NaN,NaN
860000,20.0110123607093,101321.286893913,-3.23407129514187,-3.22842160620626,0.216295924842741,0.00666302324653519,1.16778192877146,-0.00645193676031795,0.00411860328993012,-0.0279835181549513,-0.0618602516445846,-0.368241306821879,1.21382117626092,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.9677857097878,-2.22256650318958,0.523928407769056,0.000501287993854265,0.000865228463339835,0.000865228463339835,0.00202444806920345,NaN,NaN,NaN,NaN,NaN,NaN
880000,20.0040298681689,101330.316553531,-3.45319067978998,-3.44754099085438,-0.0144612499365917,0.0959822087007527,1.33410525591314,-0.000368755250552499,-0.0445426504648378,0.00813355302984783,-0.153942770725659,-0.142312667051461,1.58707726249197,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,11.1341070766479,-2.31620057814329,0.567155719297797,0.00049059401675871,0.000827909622004059,0.000827909622004059,0.00189421586403379,NaN,NaN,NaN,NaN,NaN,NaN
900000,20.03939312516,101320.758895054,-3.7263954533773,-3.7207457644417,-0.154126843537218,-0.109357734078785,1.67486672238485,-0.011887966376498,-0.0125249490570002,-0.0126956803077788,-0.166879980686441,-0.0794377620905296,1.53246353005251,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,11.4748617771526,-2.42186569433175,0.599704325010851,0.000480347851846584,0.000792969919831888,0.000792969919831888,0.00177507017404131,2.5278869265468,0.882681591992465,-3.63441522762585,2.02636690285226,-0.222567438751738,-8.39941472233388
920000,20.0677180288883,101325.327274639,-4.10323673936788,-4.09758705043228,-0.0498550184878353,-0.196052947399716,1.1444298488193,-0.0159408975109824,-0.0227084521226403,-0.00278709509627323,0.283378800444672,-0.356376958873295,1.57880926512969,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,10.9444247929363,-2.54693626504443,0.593603916968921,0.000470522332437348,0.000760212646551519,0.000760212646551519,0.00166586047897832,NaN,NaN,NaN,NaN,NaN,NaN
940000,19.9574677393194,101326.240431273,-4.04604153544313,-4.04039184650752,-0.0470708921353353,-0.171674350391089,1.41906473604014,0.0194239710827216,-0.00400543635431521,-0.0116918581169642,-0.203303118832756,-0.0579197804028724,1.49505177106577,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,11.2190602512414,-2.65455939471708,0.625390628231676,0.000461092437429391,0.000729460977415517,0.000729460977415517,0.00156557646668836,NaN,NaN,NaN,NaN,NaN,NaN
960000,19.9782198690721,101322.431320148,-4.57074834512771,-4.56509865619211,0.0761439745547832,-0.0232141200202774,1.37892793529346,-0.0117551800873746,-0.019078978658742,-0.0287964087143483,-0.50806545223752,-0.0710031427725759,1.4605286842708,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,11.1789287162246,-2.79223180388561,0.612757693087175,0.000452035085789124,0.000700555615614861,0.000700555615614861,0.00147332851889923,NaN,NaN,NaN,NaN,NaN,NaN
980000,19.968257205194,101342.166517369,-4.53825177092201,-4.5326020819864,-0.0342752223540537,0.00680179218943527,1.48860264340327,-0.00817056229880809,-0.00538938976465222,0.0277797053385862,-0.0446315301234035,-0.0311024572375891,1.53409316783072,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,11.288602212632,-2.91396945711892,0.631584833207877,0.000443328953938251,0.000673352753414894,0.000673352753414894,0.00138833123658674,NaN,NaN,NaN,NaN,NaN,NaN
1000000,20.0127818745701,101331.403252458,-4.99583361219024,-4.99018392325463,-0.0859175640571769,-0.143770584069959,20.8479999973283,-0.015236731325452,-0.0101084050590827,-0.00966811736827231,-0.119566464663227,0.405174895602173,20.7055952966346,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,30.6479954520585,-3.05479112871985,1.00689806500509,0.000434954313160026,0.00064772230387937,0.00064772230387937,0.00130988948316552,3.42623998868409,0.0486570916074045,-2.27137895188675,2.02429601928916,-0.725381937649945,-8.82797917853567
1020000,19.9716958935837,101334.570172675,-5.04887181434326,-5.04322212540766,0.19997728407039,-0.118894077713074,20.6012838220006,-0.00581924714420958,-0.032162650366596,0.000426277674021526,0.101485819810402,-0.221716795621583,20.7435133719483,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,30.4012846206933,-3.1791927729647,1.39491899546358,0.000426892884544201,0.000623546363042675,0.000623546363042675,0.00123738652126776,NaN,NaN,NaN,NaN,NaN,NaN
1040000,20.0081566149929,101341.780371061,-5.18751149625739,-5.18186180732179,-0.189523591141765,0.29772691540574,20.5114198252195,-0.00979927872830265,0.00943559473902951,0.0311056832114356,0.131591121628293,-0.303166018231246,20.4237413471334,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,30.3114230335339,-3.29472561815827,1.78688478493782,0.000419127709329702,0.000600717868942317,0.000600717868942317,0.00117027389672921,NaN,NaN,NaN,NaN,NaN,NaN
1060000,20.0240711525518,101328.101720123,-5.32937914870859,-5.32372945977298,-0.05749024734614,0.0222233167940931,20.5754697206315,-0.0307912374902074,-0.00728085149978724,-0.0104630295914199,0.142653214616701,-0.300955375809091,20.470238166741,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,30.3754692239643,-3.40220131169848,2.18436062090891,0.000411643032793041,0.000579139429313457,0.000579139429313457,0.00110806278584759,NaN,NaN,NaN,NaN,NaN,NaN
1080000,20.0462189249987,101333.362545612,-5.31832918937777,-5.31267950044217,-0.203943195513657,0.0432366488488386,20.2400562580095,-0.0384440755812188,-0.00316588243420746,0.00930070012485219,0.133417353646666,0.0698944652482175,20.3236795037924,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,30.0400537500757,-3.49133998767653,2.59335914149248,0.000404424200077211,0.000558722294196509,0.000558722294196509,0.00105031657227673,NaN,NaN,NaN,NaN,NaN,NaN
1100000,19.9926885009582,101314.025389253,-5.65275029273818,-5.64710060380258,-0.0226745064128164,0.0488668420147996,20.3103182861234,-0.00119289443161069,-0.0180685901015918,0.0160135891007697,0.144266947977912,0.310253922029425,20.428322258921,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,30.1103189482354,-3.58753688445864,2.98645684534804,0.000397457562566785,0.000539385453394327,0.000539385453394327,0.000996644460599545,-0.0325451734822433,2.40768542178575,-3.5553395226606,1.88968010395883,-0.562396529032912,-7.51757013578012
1120000,20.0309136421906,101317.332742755,-5.76893565444418,-5.76328596550858,0.250686754949205,-0.117074204094333,20.2242568765519,0.00250147342910433,-0.0065108771484373,0.0107766554387769,-0.191161509136812,0.123468621693803,20.4177498096875,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,30.0242585674713,-3.67518565626732,3.3823998790064,0.000390730393595696,0.000521054841778339,0.000521054841778339,0.000946695966653953,NaN,NaN,NaN,NaN,NaN,NaN
1140000,19.9689898885159,101303.648480323,-6.05303273899998,-6.04738305006438,-0.0904462086268762,-0.054889027626753,20.2314296119246,-0.00386602315542867,-0.00954787129487919,0.00290278016626958,0.217558580623194,-0.317306647845298,20.0997994905948,-0.000164837804694355,-0.00021078734728737,-9.79999999634679,30.0314269024576,-3.7661148368518,3.76728689207055,0.000384230812429432,0.000503662637996694,0.000503662637996694,0.000900156151609128,NaN,NaN,NaN,NaN,NaN,NaN
