t_us,bmp_T,bmp_P,bmp_alt,bmp_alt_rel,ax,ay,az,gx,gy,gz,lis_ax,lis_ay,lis_az,g_bx,g_by,g_bz,a_vertical,kf_h,kf_v,P00,P01,P10,P11,gps_x,gps_y,gps_z,gps_vx,gps_vy,gps_vz
200000,20.0283918556496,101320.268000322,-0.13358646543052,-0.127936776494916,0.0183886882295098,-0.0605764843124193,0.146811246124094,0.00478676204716753,0.010664565357442,0.0003982975250799,-0.014869999941741,-0.123283162973596,0.361215267570894,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.6531877994852,-0.0813072611835919,-0.304487286433321,0.00213418791319439,0.0145396568169585,0.0145396568169585,0.136468556097275,1.55657115576462,2.39509418698809,0.162132153485319,1.81204142587581,-0.541008001826343,-1.80791965694051
220000,20.0026122939739,101339.755117096,-0.261002742109131,-0.255353053173527,0.0842199918498868,-0.042890592658154,0.0437777441467223,0.0302233820746778,0.00957140894565462,0.0121106014647416,0.33111823008722,0.0168736963625795,0.131790010907757,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.75622273044658,-0.142281678753415,-0.648441883827499,0.00186563047486445,0.0116522222532926,0.0116522222532926,0.102339650043474,NaN,NaN,NaN,NaN,NaN,NaN
240000,20.0433511455763,101339.535377993,0.150314371657571,0.155964060593174,0.203915631397625,0.0671446778867691,0.17199648947494,-0.0104933959282153,0.0103729023168621,0.0184494883967453,-0.252438369139278,-0.295482784960905,0.030824871105985,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.62800819244164,-0.0638722336231612,-0.118903794268886,0.00167646532854712,0.00970247238192823,0.00970247238192823,0.0801992097101695,NaN,NaN,NaN,NaN,NaN,NaN
260000,19.9516867017218,101324.009333198,-0.474081075899433,-0.468431386963829,0.154603546835829,-0.104347960476679,0.0798355885262089,0.0156366349049095,-0.0127626519316471,0.0379841634249192,0.14056109682024,-0.0167379206611431,0.361285370515919,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.72016475350649,-0.0662485225786073,-0.11872510127573,0.00209742002033694,0.0113520598215408,0.0113520598215408,0.0815587325057126,NaN,NaN,NaN,NaN,NaN,NaN
280000,20.0360536327659,101316.11518916,-0.241679544982471,-0.236029856046867,0.154021859044282,-0.116286904470499,0.0453538895664989,0.0208314960703997,-0.00131678257934632,0.02612830279577,-0.0474517090392561,0.131068720675988,0.223185646691501,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.7546461963912,-0.120799084385085,-0.38249889983001,0.00177952844531313,0.00897978128105429,0.00897978128105429,0.0626008160192794,NaN,NaN,NaN,NaN,NaN,NaN
300000,19.9614057712103,101319.552752958,-0.0141296381985206,-0.00847994926291669,0.0366927938207468,-0.107107401477755,0.0864829124295482,0.0290832545450754,0.0135170990936734,0.01543347388431,0.563573323493016,0.153197802177136,-0.00296712084912584,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.71351546754014,-0.0954750870648922,-0.226484488160174,0.00156968049414698,0.00746165014053973,0.00746165014053973,0.0507099642877735,-0.660597865693362,0.740024004827724,-1.75231087568976,1.98340694527361,-1.10368970471008,-3.02509432651353
320000,19.9548899376121,101325.113354611,-0.265416543449285,-0.259766854513681,0.287393512723584,0.268862966694588,0.105930177139626,0.0245471852704984,0.0275747749344702,-0.00844584850394208,0.317954769786034,-0.144829248322939,0.0603220418854517,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.6940800210925,-0.1397242433332,-0.405566881454216,0.00141971069404233,0.00641516303345684,0.00641516303345684,0.0427485376153317,NaN,NaN,NaN,NaN,NaN,NaN
340000,19.9804512589963,101324.523595116,-0.534613028105437,-0.528963339169834,0.0940279658986616,0.0113433926622843,0.43210022860955,0.0193873980988968,0.00842617444526367,0.0203991719910568,0.18907089296988,0.225098604892153,0.418185171050762,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.36790152508533,-0.147777530887021,-0.399761873927892,0.00169454572769036,0.00733504872577388,0.00733504872577388,0.0444405529812373,NaN,NaN,NaN,NaN,NaN,NaN
360000,20.0202627781213,101319.711911884,-0.633877777835725,-0.628228088900121,0.237735100418896,-0.0107385603866359,0.170324706581281,0.0391759787103505,0.0122568879330326,-0.00271650903578577,0.298821520223313,0.0273251248627778,0.185909560494037,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.62967891263791,-0.15576709246048,-0.399194283417921,0.00200723050816989,0.00830862570556236,0.00830862570556236,0.0463276344531962,NaN,NaN,NaN,NaN,NaN,NaN
380000,20.0176830442722,101327.447607321,-0.598635813223723,-0.592986124288119,0.125288907761935,0.168866125273357,0.456708085462268,0.0425345196002933,0.0162471391923611,0.028804469946262,0.243515305761845,-0.0460658617565431,0.519672386783303,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.34329742781987,-0.163688027740005,-0.392899244534643,0.00236002890047682,0.00934170195952135,0.00934170195952135,0.0484092444005733,NaN,NaN,NaN,NaN,NaN,NaN
400000,20.0035279326113,101321.727537234,-0.431151462328551,-0.425501773392947,-0.0714594215002165,0.0456600919718926,0.498200833234071,-0.000106872555524728,0.00248900636686968,0.0356895118236531,0.402851400142324,-0.0106848677234941,0.176110181065321,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.30179895574764,-0.254158713093402,-0.699059576768487,0.00185856330497339,0.00704196000553053,0.00704196000553053,0.0378101456125172,2.35628131443251,1.7507719826248,0.769768689718149,2.01167303301334,-0.982271532588636,-3.7682125497554
420000,19.9896823206056,101314.745161417,-0.80130224982247,-0.795652560886867,0.140053223650259,-0.0848278271468648,0.364054496945198,0.051800074938169,-0.0126729259546014,0.00265580142719879,0.266739474990514,0.0828737904196951,0.594771867950446,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.4359460133958,-0.268130963155445,-0.698165429435766,0.00215736299142632,0.0079088036832232,0.0079088036832232,0.0399660188339849,NaN,NaN,NaN,NaN,NaN,NaN
440000,20.0383710640198,101322.720777364,-1.09223945255189,-1.08658976361628,0.0536157100485363,0.0885187395472192,0.189706481775322,0.0113914003212101,0.00544641659323422,0.0129100826607256,0.435864105731938,-0.0016516147063015,0.36421168565523,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.61029621338962,-0.282120205291812,-0.700758784200888,0.00249216658050093,0.00884310129370223,0.00884310129370223,0.0423111234729419,NaN,NaN,NaN,NaN,NaN,NaN
460000,19.9878795502067,101324.481705153,-0.660563597615978,-0.654913908680375,0.111577720799049,0.0712513090706297,0.370030667209477,0.0248303669872859,-0.00136068575688518,0.00391638690875436,0.132816042997336,-0.0324864052872647,0.417154207598061,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.42997260774049,-0.41602226873848,-1.11186304733184,0.00190812060575559,0.00655873129909844,0.00655873129909844,0.0335302586408484,NaN,NaN,NaN,NaN,NaN,NaN
480000,20.0276311921272,101333.003065511,-0.923288249200774,-0.91763856026517,0.0262143128633927,0.0667336891015034,0.631408953352244,0.00259620876610262,-0.000629365738314037,0.00386701224581193,-0.103445437783132,-0.022601841319362,0.710206103590799,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.16859284915651,-0.438258742444657,-1.11178432328591,0.00218628455816388,0.00736124727220736,0.00736124727220736,0.0358864488191218,NaN,NaN,NaN,NaN,NaN,NaN
500000,19.9928966177017,101318.589365614,-1.094628360147,-1.08897867121139,0.250318662198609,-0.151227984439496,0.391525503257731,-0.0020060543736534,-0.00531427957708663,-0.00525532114750788,0.135270160607991,-0.284989031715475,0.427969613068097,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.4084754167604,-0.460541618877736,-1.11650332002195,0.00249799681213341,0.00823705310228383,0.00823705310228383,0.0384239840221132,-0.130736168689232,1.70126545791497,-1.32640441951611,1.73674526890135,-0.780667980356486,-5.02283978816068
520000,19.9814564273016,101325.734400122,-1.62504394015877,-1.61939425122316,-0.135507961672846,0.109266634492529,0.380965935273536,0.00747957944320183,-0.00475617397874329,0.0092339224514568,-0.155646282516672,0.241243974558473,0.544986295705501,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.41903413299716,-0.482920945283204,-1.12142932052484,0.00284629655854045,0.009191524812186,0.009191524812186,0.0411421028456592,NaN,NaN,NaN,NaN,NaN,NaN
540000,19.9960557690929,101327.190438335,-1.27430529210749,-1.26865560317189,0.140052467583079,-0.0221968328963218,0.569524822406617,0.0110503378155842,-0.0108100055919026,0.0213012082625316,0.16464436159762,-0.0205977356606309,0.257799695447201,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.23047698198262,-0.50536103654505,-1.12257980565978,0.00323443809007575,0.0102300426134703,0.0102300426134703,0.0440402726238737,NaN,NaN,NaN,NaN,NaN,NaN
560000,19.9808046216518,101307.932259525,-1.60056620259102,-1.59491651365541,0.0437816729604203,-0.0926372139500688,0.718576036480456,0.00455502998753796,-0.0061958679166471,0.0374145317415892,0.0920197725532316,-0.180773801694613,0.290255044624061,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.08142275720164,-0.527794316425136,-1.12074818234885,0.00366589121907368,0.011358003552473,0.011358003552473,0.0471182158333166,NaN,NaN,NaN,NaN,NaN,NaN
580000,20.021311936678,101328.231818244,-1.53045141489427,-1.52480172595867,0.117975576132618,-0.0830238614115308,0.709163154359047,-0.00538311411457706,-0.0280354388651362,-0.0272334936704252,0.155195910257316,0.0970206828756911,0.449209859508433,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.09083703666866,-0.550192862991691,-1.11910647430661,0.00414434143037362,0.0125807941687629,0.0125807941687629,0.0503756470809861,NaN,NaN,NaN,NaN,NaN,NaN
600000,20.0002732266426,101317.332004725,-1.94633810396225,-1.94068841502665,0.178797798692455,-0.188839144864615,0.391159938688894,0.00701418540925829,0.00142060791650043,0.0115137291110989,-0.445519085118148,0.126695384417807,0.774228889809531,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.40883904871821,-0.572622190384225,-1.12382626494678,0.00467368893599907,0.0139037633223501,0.0139037633223501,0.0538120890491329,-0.771434024779656,1.56676409541056,-4.10742909441084,2.16829188039416,-0.48184211304817,-4.8042969094151
620000,19.9793246995917,101322.389465185,-1.80432310035014,-1.79867341141453,0.0653760794302575,-0.186563589977866,0.720892341564349,0.0201388773035715,-0.0291087790253363,0.0109942457611353,-0.00492496526739522,0.26821922948798,0.51785590007523,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.07910486044474,-0.595079924765162,-1.12194717314695,0.00525804617640885,0.0153321711349682,0.0153321711349682,0.0574265764150179,NaN,NaN,NaN,NaN,NaN,NaN
640000,20.0324673194695,101344.829565037,-1.63780096983606,-1.63215128090046,-0.00508455287092541,0.0562239585718381,0.670361684824721,-0.00637335221161419,-0.0266382000729893,-0.0135002894845267,0.0721396283360623,-0.139670395892457,0.514202937799389,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.12963939487304,-0.617510200954357,-1.12108044577249,0.00590173830490639,0.0168713980543029,0.0168713980543029,0.0612191292938716,NaN,NaN,NaN,NaN,NaN,NaN
660000,19.9888753360515,101337.312608417,-1.65478628799544,-1.64913659905984,0.00334606082271549,-0.0418800808787336,0.681629607281576,-0.022402655624957,-0.0134158266253992,-0.0345202567268222,0.316824994096357,-0.373260078927488,0.783144849657346,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.11836958174948,-0.639920896344076,-1.11998909319943,0.00660930393968241,0.0185267340429779,0.0185267340429779,0.0651892009898255,NaN,NaN,NaN,NaN,NaN,NaN
680000,20.001726842886,101331.616087167,-2.37025023482818,-2.36460054589258,-0.189195233993839,-0.262856202373417,0.974688848272609,-0.00634427174206395,0.000201537392432765,-0.0118946242688021,-0.0331850166215776,-0.057425384979459,0.929169429792167,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-8.82530266453429,-0.66225116099938,-1.11303737233098,0.00738549325431969,0.0203034674153081,0.0203034674153081,0.0693363462741789,NaN,NaN,NaN,NaN,NaN,NaN
700000,20.0258100803026,101323.723302193,-2.06372094720093,-2.05807125826533,-0.029958419440948,0.0586414035728589,0.777343494119137,-0.0174514193956429,-0.0150733751252323,0.00386911015567292,0.0300052548728188,-0.426411140677167,1.13036714793404,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-9.02265723368045,-0.684481923719765,-1.11003889970747,0.00823526950844809,0.022206967032053,0.022206967032053,0.0736606944624447,0.642705490978667,-0.00808615414425451,-2.09927462578811,1.96132725503405,-0.944976210184491,-7.24369754886161
720000,20.0120066951812,101318.138226007,-2.41715624130641,-2.41150655237081,0.10349668751904,-0.124717609901251,0.810647737132955,0.00838631666124542,-0.0261956458701621,-0.0140697730030518,0.136671930630306,0.116591924890398,0.884941367033975,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-8.98935135858286,-0.706646082250603,-1.1063769533764,0.00916380768251822,0.0242424454476554,0.0242424454476554,0.0781614497028182,NaN,NaN,NaN,NaN,NaN,NaN
740000,19.9673334079042,101328.186831731,-2.60758995740189,-2.60194026846628,0.287118086289404,-0.0768499069450468,1.01659946282641,0.00306979536416307,-0.010360605700317,0.00836833158602259,0.0651355291904417,-0.244423437078558,0.810027984674986,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-8.78340358865636,-0.728695844491982,-1.09859927076147,0.0101764922706844,0.0264151680229879,0.0264151680229879,0.082838262169839,NaN,NaN,NaN,NaN,NaN,NaN
760000,20.0330576121755,101323.20152926,-2.70629071264162,-2.70064102370601,0.108987584095765,-0.130922854429926,1.06405831522554,-0.00502275264296011,-0.0150931639607483,-0.0326568597862922,-0.105539030412268,-0.201415953360893,1.23661955063701,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-8.73594074108878,-0.750580628530096,-1.08987913304992,0.0112789196497512,0.0287304657044346,0.0287304657044346,0.0876912169864068,NaN,NaN,NaN,NaN,NaN,NaN
780000,20.0152414906901,101314.48265885,-2.65170826390629,-2.64605857497068,0.146258050694274,-0.223236412708778,1.13760248386488,-0.0159170321616386,0.0199689495483963,-0.0108084536749288,-0.0072691718676275,-0.145271112109024,0.939865047973737,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-8.66239526739669,-0.772276376409298,-1.07969565487025,0.0124768983680215,0.0311936146216753,0.0311936146216753,0.0927200995054867,NaN,NaN,NaN,NaN,NaN,NaN
800000,19.9811511847029,101324.825625072,-3.15462414716585,-3.14897445823024,0.0443067295137488,0.0671601814957465,1.03060973754285,-0.00417903512668647,0.00483852223347554,-0.000960152219915714,-0.116397438260424,-0.137472172327748,1.24416077662575,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-8.7693923662293,-0.793789941772892,-1.07166088148918,0.013776448230966,0.0338099020242189,0.0338099020242189,0.0979247992389827,-0.618739203724,-0.0558156811902883,-2.45639060172906,1.4382947426051,-0.996572516042392,-7.20020870734736
820000,19.9799209344398,101317.959517272,-3.41016950123541,-3.4045198122998,0.0935774000632296,-0.202277955143691,1.16024127872415,-0.00929112929004537,-0.0121602858499141,-0.0145761398511421,0.255916224971257,0.212217512738039,1.42803818078036,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-8.63975605441037,-0.815116952964676,-1.06104023768922,0.015183798689091,0.0365845205855568,0.0365845205855568,0.103304739944421,NaN,NaN,NaN,NaN,NaN,NaN
840000,20.0425340083017,101333.869123783,-3.28778306341502,-3.28213337447942,-0.116415938617036,-0.0021698913507623,1.19358497641683,0.0147434114904216,-0.0223543272586511,0.0175630037961682,-0.321271651400091,-0.122366226390688,1.32289716184119,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-8.60641309826015,-0.836224972525988,-1.04976171844193,0.0167053890760151,0.0395227751258706,0.0395227751258706,0.108860012988737,NaN,NaN,NaN,NaN,NaN,NaN
860000,20.0110123607093,101321.286893913,-3.23407129514187,-3.22842160620626,0.216295924842741,0.00666302324653519,1.16778192877146,-0.00645193676031795,0.00411860328993012,-0.0279835181549513,-0.0618602516445846,-0.368241306821879,1.21382117626092,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-8.63222170392956,-0.857112677845401,-1.03900881349939,0.0183478700581497,0.0426299263508967,0.0426299263508967,0.114590486995534,NaN,NaN,NaN,NaN,NaN,NaN
880000,20.0040298681689,101330.316553531,-3.45319067978998,-3.44754099085438,-0.0144612499365917,0.0959822087007527,1.33410525591314,-0.000368755250552499,-0.0445426504648378,0.00813355302984783,-0.153942770725659,-0.142312667051461,1.58707726249197,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-8.46589649394271,-0.877752149105926,-1.02493831255309,0.0201181019545263,0.045911195356176,0.045911195356176,0.120495864645014,NaN,NaN,NaN,NaN,NaN,NaN
900000,20.03939312516,101320.758895054,-3.7263954533773,-3.7207457644417,-0.154126843537218,-0.109357734078785,1.67486672238485,-0.011887966376498,-0.0125249490570002,-0.0126956803077788,-0.166879980686441,-0.0794377620905296,1.53246353005251,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-8.12512852861419,-0.898042171935593,-1.00406397041368,0.0220231564751482,0.0493719339851633,0.0493719339851633,0.126576526693043,2.5278869265468,0.882681591992465,-3.63441522762585,2.02636690285226,-0.222567438751738,-8.39941472233388
920000,20.0677180288883,101325.327274639,-4.10323673936788,-4.09758705043228,-0.0498550184878353,-0.196052947399716,1.1444298488193,-0.0159408975109824,-0.0227084521226403,-0.00278709509627323,0.283378800444672,-0.356376958873295,1.57880926512969,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-8.65556529552101,-0.918020963260101,-0.993815162037131,0.0240703227707676,0.0530176662838909,0.0530176662838909,0.13283362431075,NaN,NaN,NaN,NaN,NaN,NaN
940000,19.9574677393194,101326.240431273,-4.04604153544313,-4.04039184650752,-0.0470708921353353,-0.171674350391089,1.41906473604014,0.0194239710827216,-0.00400543635431521,-0.0116918581169642,-0.203303118832756,-0.0579197804028724,1.49505177106577,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-8.38093095705187,-0.937739932760562,-0.978081788008975,0.0262670981352494,0.0568532594778364,0.0568532594778364,0.139265131837964,NaN,NaN,NaN,NaN,NaN,NaN
960000,19.9782198690721,101322.431320148,-4.57074834512771,-4.56509865619211,0.0761439745547832,-0.0232141200202774,1.37892793529346,-0.0117551800873746,-0.019078978658742,-0.0287964087143483,-0.50806545223752,-0.0710031427725759,1.4605286842708,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-8.42107281580336,-0.957152386201556,-0.963163556090376,0.0286211862524163,0.0608841807600795,0.0608841807600795,0.145872007751628,NaN,NaN,NaN,NaN,NaN,NaN
980000,19.968257205194,101342.166517369,-4.53825177092201,-4.5326020819864,-0.0342752223540537,0.00680179218943527,1.48860264340327,-0.00817056229880809,-0.00538938976465222,0.0277797053385862,-0.0446315301234035,-0.0311024572375891,1.53409316783072,-0.000158336084725039,-0.000202473233254618,9.7999999966293,-8.31139694386142,-0.976244654690369,-0.946063292790972,0.0311405049091568,0.0651156623013274,0.0651156623013274,0.152654052628637,NaN,NaN,NaN,NaN,NaN,NaN
1000000,20.0127818745701,101331.403252458,-4.99583361219024,-4.99018392325463,-0.0859175640571769,-0.143770584069959,20.8479999973283,-0.015236731325452,-0.0101084050590827,-0.00966811736827231,-0.119566464663227,0.405174895602173,20.7055952966346,-0.000158336084725039,-0.000202473233254618,9.7999999966293,11.0480043486828,-0.991123167143888,-0.541787952560909,0.0338331840458244,0.069553082958832,0.069553082958832,0.159611737984267,3.42623998868409,0.0486570916074045,-2.27137895188675,2.02429601928916,-0.725381937649945,-8.82797917853567
1020000,19.9716958935837,101334.570172675,-5.04887181434326,-5.04322212540766,0.19997728407039,-0.118894077713074,20.6012838220006,-0.00581924714420958,-0.032162650366596,0.000426277674021526,0.101485819810402,-0.221716795621583,20.7435133719483,-0.000158336084725039,-0.000202473233254618,9.7999999966293,10.8012830403483,-0.997967902722382,-0.14268560528853,0.0367079939003523,0.0742235468779825,0.0742235468779825,0.166839160068269,NaN,NaN,NaN,NaN,NaN,NaN
1040000,20.0081566149929,101341.780371061,-5.18751149625739,-5.18186180732179,-0.189523591141765,0.29772691540574,20.5114198252195,-0.00979927872830265,0.00943559473902951,0.0311056832114356,0.131591121628293,-0.303166018231246,20.4237413471334,-0.000158336084725039,-0.000202473233254618,9.7999999966293,10.7114167290515,-0.996849648080931,0.254511069433638,0.0397744627580276,0.0791374476238557,0.0791374476238557,0.174349483682889,NaN,NaN,NaN,NaN,NaN,NaN
1060000,20.0240711525518,101328.101720123,-5.32937914870859,-5.32372945977298,-0.05749024734614,0.0222233167940931,20.5754697206315,-0.0307912374902074,-0.00728085149978724,-0.0104630295914199,0.142653214616701,-0.300955375809091,20.470238166741,-0.000158336084725039,-0.000202473233254618,9.7999999966293,10.7754701832641,-0.987774986915818,0.652955047077734,0.0430418770390603,0.0842715790023142,0.0842715790023142,0.182011998590103,NaN,NaN,NaN,NaN,NaN,NaN
1080000,20.0462189249987,101333.362545612,-5.31832918937777,-5.31267950044217,-0.203943195513657,0.0432366488488386,20.2400562580095,-0.0384440755812188,-0.00316588243420746,0.00930070012485219,0.133417353646666,0.0698944652482175,20.3236795037924,-0.000158336084725039,-0.000202473233254618,9.7999999966293,10.4400586528136,-0.970799962575758,1.0445473869282,0.0465187127697443,0.0896088264711032,0.0896088264711032,0.189735786433872,NaN,NaN,NaN,NaN,NaN,NaN
1100000,19.9926885009582,101314.025389253,-5.65275029273818,-5.64710060380258,-0.0226745064128164,0.0488668420147996,20.3103182861234,-0.00119289443161069,-0.0180685901015918,0.0160135891007697,0.144266947977912,0.310253922029425,20.428322258921,-0.000158336084725039,-0.000202473233254618,9.7999999966293,10.5103176358688,-0.945981676081629,1.43728126248468,0.0502130805316654,0.095148420825199,0.095148420825199,0.197507626482781,-0.0325451734822433,2.40768542178575,-3.5553395226606,1.88968010395883,-0.562396529032912,-7.51757013578012
1120000,20.0309136421906,101317.332742755,-5.76893565444418,-5.76328596550858,0.250686754949205,-0.117074204094333,20.2242568765519,0.00250147342910433,-0.0065108771484373,0.0107766554387769,-0.191161509136812,0.123468621693803,20.4177498096875,-0.000158336084725039,-0.000202473233254618,9.7999999966293,10.4242552381298,-0.913329790391523,1.82790730652594,0.0541330377486484,0.100888464643589,0.100888464643589,0.205312550410643,NaN,NaN,NaN,NaN,NaN,NaN
1140000,19.9689898885159,101303.648480323,-6.05303273899998,-6.04738305006438,-0.0904462086268762,-0.054889027626753,20.2314296119246,-0.00386602315542867,-0.00954787129487919,0.00290278016626958,0.217558580623194,-0.317306647845298,20.0997994905948,-0.000158336084725039,-0.000202473233254618,9.7999999966293,10.4314322003188,-0.872869007171982,2.21817101542812,0.0582865599008619,0.106826770904681,0.106826770904681,0.213138137929556,NaN,NaN,NaN,NaN,NaN,NaN
